model_name,task_type,checkpoint_stage,eval_stage,task_score,split_type,num_examples,invalid_json_count,invalid_json_rate
Qwen3.5-9B,ES,4,1,0.0,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,4,1,0.02439,held_out_character,41,1,0.024390
Qwen3.5-9B,KU,4,1,0.105263,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,4,1,0.133333,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,4,2,0.344262,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,4,2,0.060345,held_out_character,58,1,0.017241
Qwen3.5-9B,ES,4,2,0.0,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,4,2,0.068182,held_out_character,44,1,0.022727
Qwen3.5-9B,KU,4,2,0.307692,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,4,2,0.166667,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,4,3,0.22807,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,4,3,0.149123,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,4,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,4,3,0.027778,held_out_character,36,3,0.083333
Qwen3.5-9B,KU,4,3,0.357143,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,4,3,0.115385,held_out_character,13,0,0.000000
Qwen3.5-9B,IE,4,4,0.283333,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,4,4,0.09322,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,4,4,0.037037,held_out_character,54,0,0.000000
Qwen3.5-9B,TR,4,4,0.027027,held_out_character,37,3,0.081081
Qwen3.5-9B,KU,4,4,0.1,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,4,4,0.333333,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,5,1,0.350877,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,5,1,0.080357,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,5,1,0.041667,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,5,1,0.0,held_out_character,41,3,0.073171
Qwen3.5-9B,KU,5,1,0.157895,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,5,1,0.133333,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,5,2,0.327869,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,5,2,0.086207,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,5,2,0.0,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,5,2,0.068182,held_out_character,44,2,0.045455
Qwen3.5-9B,KU,5,2,0.384615,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,5,2,0.0,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,5,3,0.263158,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,5,3,0.105263,held_out_character,57,1,0.017544
Qwen3.5-9B,ES,5,3,0.02,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,5,3,0.0,held_out_character,36,1,0.027778
Qwen3.5-9B,KU,5,3,0.285714,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,5,3,0.192308,held_out_character,13,0,0.000000
Qwen3.5-9B,IE,5,4,0.25,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,5,4,0.127119,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,5,4,0.018519,held_out_character,54,2,0.037037
Qwen3.5-9B,TR,5,4,0.0,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,5,4,0.2,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,5,4,0.333333,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,5,5,0.327586,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,5,5,0.127119,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,5,5,0.01,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,5,5,0.0,held_out_character,39,2,0.051282
Qwen3.5-9B,KU,5,5,0.357143,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,5,5,0.111111,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,6,1,0.333333,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,6,1,0.071429,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,6,1,0.041667,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,6,1,0.0,held_out_character,41,0,0.000000
Qwen3.5-9B,KU,6,1,0.210526,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,6,1,0.2,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,6,2,0.262295,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,6,2,0.112069,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,6,2,0.009615,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,6,2,0.068182,held_out_character,44,0,0.000000
Qwen3.5-9B,KU,6,2,0.307692,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,6,2,0.083333,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,6,3,0.22807,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,6,3,0.131579,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,6,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,6,3,0.0,held_out_character,36,0,0.000000
Qwen3.5-9B,KU,6,3,0.357143,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,6,3,0.115385,held_out_character,13,1,0.076923
Qwen3.5-9B,IE,6,4,0.266667,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,6,4,0.110169,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,6,4,0.046296,held_out_character,54,0,0.000000
Qwen3.5-9B,TR,6,4,0.054054,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,6,4,0.3,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,6,4,0.166667,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,6,5,0.224138,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,6,5,0.067797,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,6,5,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,6,5,0.0,held_out_character,39,0,0.000000
Qwen3.5-9B,KU,6,5,0.142857,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,6,5,0.277778,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,6,6,0.474576,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,6,6,0.122807,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,6,6,0.009804,held_out_character,51,1,0.019608
Qwen3.5-9B,TR,6,6,0.029412,held_out_character,34,0,0.000000
Qwen3.5-9B,KU,6,6,0.105263,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,6,6,0.3,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,7,1,0.315789,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,7,1,0.089286,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,7,1,0.0,held_out_character,48,1,0.020833
Qwen3.5-9B,TR,7,1,0.0,held_out_character,41,0,0.000000
Qwen3.5-9B,KU,7,1,0.157895,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,7,1,0.166667,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,7,2,0.262295,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,7,2,0.094828,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,7,2,0.0,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,7,2,0.068182,held_out_character,44,1,0.022727
Qwen3.5-9B,KU,7,2,0.230769,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,7,2,0.0,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,7,3,0.210526,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,7,3,0.122807,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,7,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,7,3,0.0,held_out_character,36,0,0.000000
Qwen3.5-9B,KU,7,3,0.142857,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,7,3,0.230769,held_out_character,13,0,0.000000
Qwen3.5-9B,IE,7,4,0.233333,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,7,4,0.144068,held_out_character,59,1,0.016949
Qwen3.5-9B,ES,7,4,0.018519,held_out_character,54,0,0.000000
Qwen3.5-9B,TR,7,4,0.027027,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,7,4,0.2,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,7,4,0.083333,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,7,5,0.224138,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,7,5,0.135593,held_out_character,59,1,0.016949
Qwen3.5-9B,ES,7,5,0.01,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,7,5,0.0,held_out_character,39,0,0.000000
Qwen3.5-9B,KU,7,5,0.071429,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,7,5,0.111111,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,7,6,0.305085,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,7,6,0.096491,held_out_character,57,1,0.017544
Qwen3.5-9B,ES,7,6,0.019608,held_out_character,51,0,0.000000
Qwen3.5-9B,TR,7,6,0.0,held_out_character,34,0,0.000000
Qwen3.5-9B,KU,7,6,0.210526,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,7,6,0.166667,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,7,7,0.509091,held_out_character,55,0,0.000000
Qwen3.5-9B,MSR,7,7,0.172414,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,7,7,0.010417,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,7,7,0.027027,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,7,7,0.380952,held_out_character,21,0,0.000000
Qwen3.5-9B,MA,7,7,0.291667,held_out_character,24,0,0.000000
Qwen3.5-9B,IE,8,1,0.315789,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,8,1,0.089286,held_out_character,56,1,0.017857
Qwen3.5-9B,ES,8,1,0.03125,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,8,1,0.02439,held_out_character,41,0,0.000000
Qwen3.5-9B,KU,8,1,0.157895,held_out_character,19,1,0.052632
Qwen3.5-9B,MA,8,1,0.233333,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,8,2,0.245902,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,8,2,0.094828,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,8,2,0.009615,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,8,2,0.113636,held_out_character,44,0,0.000000
Qwen3.5-9B,KU,8,2,0.307692,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,8,2,0.0,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,8,3,0.210526,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,8,3,0.131579,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,8,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,8,3,0.0,held_out_character,36,0,0.000000
Qwen3.5-9B,KU,8,3,0.214286,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,8,3,0.038462,held_out_character,13,0,0.000000
Qwen3.5-9B,IE,8,4,0.216667,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,8,4,0.144068,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,8,4,0.027778,held_out_character,54,1,0.018519
Qwen3.5-9B,TR,8,4,0.054054,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,8,4,0.1,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,8,4,0.166667,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,8,5,0.189655,held_out_character,58,1,0.017241
Qwen3.5-9B,MSR,8,5,0.09322,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,8,5,0.01,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,8,5,0.0,held_out_character,39,0,0.000000
Qwen3.5-9B,KU,8,5,0.142857,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,8,5,0.0,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,8,6,0.355932,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,8,6,0.140351,held_out_character,57,1,0.017544
Qwen3.5-9B,ES,8,6,0.0,held_out_character,51,0,0.000000
Qwen3.5-9B,TR,8,6,0.0,held_out_character,34,0,0.000000
Qwen3.5-9B,KU,8,6,0.157895,held_out_character,19,1,0.052632
Qwen3.5-9B,MA,8,6,0.166667,held_out_character,15,1,0.066667
Qwen3.5-9B,IE,8,7,0.327273,held_out_character,55,0,0.000000
Qwen3.5-9B,MSR,8,7,0.137931,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,8,7,0.010417,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,8,7,0.0,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,8,7,0.238095,held_out_character,21,0,0.000000
Qwen3.5-9B,MA,8,7,0.1875,held_out_character,24,0,0.000000
Qwen3.5-9B,IE,8,8,0.440678,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,8,8,0.089286,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,8,8,0.0,held_out_character,49,0,0.000000
Qwen3.5-9B,TR,8,8,0.078947,held_out_character,38,0,0.000000
Qwen3.5-9B,KU,8,8,0.235294,held_out_character,17,0,0.000000
Qwen3.5-9B,MA,8,8,0.277778,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,9,1,0.298246,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,9,1,0.053571,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,9,1,0.010417,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,9,1,0.02439,held_out_character,41,0,0.000000
Qwen3.5-9B,KU,9,1,0.052632,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,9,1,0.233333,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,9,2,0.245902,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,9,2,0.086207,held_out_character,58,1,0.017241
Qwen3.5-9B,ES,9,2,0.009615,held_out_character,52,0,0.000000
Qwen3.5-9B,TR,9,2,0.068182,held_out_character,44,0,0.000000
Qwen3.5-9B,KU,9,2,0.384615,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,9,2,0.083333,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,9,3,0.157895,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,9,3,0.122807,held_out_character,57,1,0.017544
Qwen3.5-9B,ES,9,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,9,3,0.0,held_out_character,36,0,0.000000
Qwen3.5-9B,KU,9,3,0.428571,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,9,3,0.115385,held_out_character,13,0,0.000000
Qwen3.5-9B,IE,9,4,0.233333,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,9,4,0.067797,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,9,4,0.009259,held_out_character,54,1,0.018519
Qwen3.5-9B,TR,9,4,0.027027,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,9,4,0.1,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,9,4,0.25,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,9,5,0.206897,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,9,5,0.09322,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,9,5,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,9,5,0.0,held_out_character,39,0,0.000000
Qwen3.5-9B,KU,9,5,0.142857,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,9,5,0.166667,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,9,6,0.237288,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,9,6,0.105263,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,9,6,0.0,held_out_character,51,0,0.000000
Qwen3.5-9B,TR,9,6,0.029412,held_out_character,34,0,0.000000
Qwen3.5-9B,KU,9,6,0.105263,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,9,6,0.133333,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,9,7,0.381818,held_out_character,55,0,0.000000
Qwen3.5-9B,MSR,9,7,0.12069,held_out_character,58,0,0.000000
Qwen3.5-9B,ES,9,7,0.03125,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,9,7,0.0,held_out_character,37,1,0.027027
Qwen3.5-9B,KU,9,7,0.047619,held_out_character,21,1,0.047619
Qwen3.5-9B,MA,9,7,0.083333,held_out_character,24,1,0.041667
Qwen3.5-9B,IE,9,8,0.271186,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,9,8,0.044643,held_out_character,56,1,0.017857
Qwen3.5-9B,ES,9,8,0.0,held_out_character,49,0,0.000000
Qwen3.5-9B,TR,9,8,0.026316,held_out_character,38,0,0.000000
Qwen3.5-9B,KU,9,8,0.117647,held_out_character,17,1,0.058824
Qwen3.5-9B,MA,9,8,0.277778,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,9,9,0.293103,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,9,9,0.122807,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,9,9,0.009259,held_out_character,54,1,0.018519
Qwen3.5-9B,TR,9,9,0.071429,held_out_character,42,0,0.000000
Qwen3.5-9B,KU,9,9,0.25,held_out_character,12,0,0.000000
Qwen3.5-9B,MA,9,9,0.15,held_out_character,10,1,0.100000
Qwen3.5-9B,IE,10,1,0.298246,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,10,1,0.089286,held_out_character,56,1,0.017857
Qwen3.5-9B,ES,10,1,0.010417,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,10,1,0.02439,held_out_character,41,0,0.000000
Qwen3.5-9B,KU,10,1,0.157895,held_out_character,19,0,0.000000
Qwen3.5-9B,MA,10,1,0.1,held_out_character,15,1,0.066667
Qwen3.5-9B,IE,10,2,0.229508,held_out_character,61,0,0.000000
Qwen3.5-9B,MSR,10,2,0.112069,held_out_character,58,2,0.034483
Qwen3.5-9B,ES,10,2,0.0,held_out_character,52,1,0.019231
Qwen3.5-9B,TR,10,2,0.045455,held_out_character,44,2,0.045455
Qwen3.5-9B,KU,10,2,0.461538,held_out_character,13,0,0.000000
Qwen3.5-9B,MA,10,2,0.0,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,10,3,0.22807,held_out_character,57,0,0.000000
Qwen3.5-9B,MSR,10,3,0.114035,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,10,3,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,10,3,0.0,held_out_character,36,1,0.027778
Qwen3.5-9B,KU,10,3,0.285714,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,10,3,0.076923,held_out_character,13,1,0.076923
Qwen3.5-9B,IE,10,4,0.233333,held_out_character,60,0,0.000000
Qwen3.5-9B,MSR,10,4,0.101695,held_out_character,59,1,0.016949
Qwen3.5-9B,ES,10,4,0.009259,held_out_character,54,2,0.037037
Qwen3.5-9B,TR,10,4,0.081081,held_out_character,37,0,0.000000
Qwen3.5-9B,KU,10,4,0.0,held_out_character,10,0,0.000000
Qwen3.5-9B,MA,10,4,0.166667,held_out_character,6,0,0.000000
Qwen3.5-9B,IE,10,5,0.12069,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,10,5,0.076271,held_out_character,59,0,0.000000
Qwen3.5-9B,ES,10,5,0.0,held_out_character,50,0,0.000000
Qwen3.5-9B,TR,10,5,0.0,held_out_character,39,0,0.000000
Qwen3.5-9B,KU,10,5,0.071429,held_out_character,14,0,0.000000
Qwen3.5-9B,MA,10,5,0.055556,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,10,6,0.305085,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,10,6,0.140351,held_out_character,57,1,0.017544
Qwen3.5-9B,ES,10,6,0.0,held_out_character,51,0,0.000000
Qwen3.5-9B,TR,10,6,0.029412,held_out_character,34,0,0.000000
Qwen3.5-9B,KU,10,6,0.052632,held_out_character,19,1,0.052632
Qwen3.5-9B,MA,10,6,0.266667,held_out_character,15,0,0.000000
Qwen3.5-9B,IE,10,7,0.290909,held_out_character,55,0,0.000000
Qwen3.5-9B,MSR,10,7,0.112069,held_out_character,58,1,0.017241
Qwen3.5-9B,ES,10,7,0.010417,held_out_character,48,0,0.000000
Qwen3.5-9B,TR,10,7,0.0,held_out_character,37,1,0.027027
Qwen3.5-9B,KU,10,7,0.190476,held_out_character,21,0,0.000000
Qwen3.5-9B,MA,10,7,0.104167,held_out_character,24,0,0.000000
Qwen3.5-9B,IE,10,8,0.237288,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,10,8,0.098214,held_out_character,56,0,0.000000
Qwen3.5-9B,ES,10,8,0.0,held_out_character,49,0,0.000000
Qwen3.5-9B,TR,10,8,0.026316,held_out_character,38,0,0.000000
Qwen3.5-9B,KU,10,8,0.176471,held_out_character,17,0,0.000000
Qwen3.5-9B,MA,10,8,0.111111,held_out_character,9,0,0.000000
Qwen3.5-9B,IE,10,9,0.327586,held_out_character,58,0,0.000000
Qwen3.5-9B,MSR,10,9,0.105263,held_out_character,57,0,0.000000
Qwen3.5-9B,ES,10,9,0.0,held_out_character,54,2,0.037037
Qwen3.5-9B,TR,10,9,0.02381,held_out_character,42,0,0.000000
Qwen3.5-9B,KU,10,9,0.25,held_out_character,12,0,0.000000
Qwen3.5-9B,MA,10,9,0.1,held_out_character,10,0,0.000000
Qwen3.5-9B,IE,10,10,0.322034,held_out_character,59,0,0.000000
Qwen3.5-9B,MSR,10,10,0.125,held_out_character,60,0,0.000000
Qwen3.5-9B,ES,10,10,0.028846,held_out_character,52,1,0.019231
Qwen3.5-9B,TR,10,10,0.0,held_out_character,40,1,0.025000
Qwen3.5-9B,KU,10,10,0.133333,held_out_character,15,0,0.000000
Qwen3.5-9B,MA,10,10,0.269231,held_out_character,13,2,0.153846
