model_name,checkpoint_stage,eval_stage,task_type,task_name_long,task_score,num_examples,invalid_json_count,invalid_json_rate,split_type
GLM-4-9B-1M,9,6,TR,Temporal Reasoning,0.027397,146,0,0.000000,supervised_character
GLM-4-9B-1M,9,6,KU,Knowledge Updating,0.085714,70,0,0.000000,supervised_character
GLM-4-9B-1M,9,6,MA,Memory Arbitration,0.072727,55,0,0.000000,supervised_character
GLM-4-9B-1M,9,7,IE,Information Extraction,0.280172,232,0,0.000000,supervised_character
GLM-4-9B-1M,9,7,MSR,Multi-session Reasoning,0.088362,232,3,0.012931,supervised_character
GLM-4-9B-1M,9,7,ES,Event Summarization,0.007426,202,4,0.019802,supervised_character
GLM-4-9B-1M,9,7,TR,Temporal Reasoning,0.030864,162,0,0.000000,supervised_character
GLM-4-9B-1M,9,7,KU,Knowledge Updating,0.191781,73,0,0.000000,supervised_character
GLM-4-9B-1M,9,7,MA,Memory Arbitration,0.093750,64,0,0.000000,supervised_character
GLM-4-9B-1M,9,8,IE,Information Extraction,0.330435,230,0,0.000000,supervised_character
GLM-4-9B-1M,9,8,MSR,Multi-session Reasoning,0.082278,237,2,0.008439,supervised_character
GLM-4-9B-1M,9,8,ES,Event Summarization,0.004854,206,4,0.019417,supervised_character
GLM-4-9B-1M,9,8,TR,Temporal Reasoning,0.052980,151,0,0.000000,supervised_character
GLM-4-9B-1M,9,8,KU,Knowledge Updating,0.095238,63,0,0.000000,supervised_character
GLM-4-9B-1M,9,8,MA,Memory Arbitration,0.125000,48,0,0.000000,supervised_character
GLM-4-9B-1M,9,9,IE,Information Extraction,0.512931,232,0,0.000000,supervised_character
GLM-4-9B-1M,9,9,MSR,Multi-session Reasoning,0.165254,236,1,0.004237,supervised_character
GLM-4-9B-1M,9,9,ES,Event Summarization,0.009662,207,5,0.024155,supervised_character
GLM-4-9B-1M,9,9,TR,Temporal Reasoning,0.191083,157,0,0.000000,supervised_character
GLM-4-9B-1M,9,9,KU,Knowledge Updating,0.372881,59,0,0.000000,supervised_character
GLM-4-9B-1M,9,9,MA,Memory Arbitration,0.102273,44,0,0.000000,supervised_character
GLM-4-9B-1M,10,1,IE,Information Extraction,0.210084,238,0,0.000000,supervised_character
GLM-4-9B-1M,10,1,MSR,Multi-session Reasoning,0.108051,236,1,0.004237,supervised_character
GLM-4-9B-1M,10,1,ES,Event Summarization,0.007143,210,1,0.004762,supervised_character
GLM-4-9B-1M,10,1,TR,Temporal Reasoning,0.042254,142,0,0.000000,supervised_character
GLM-4-9B-1M,10,1,KU,Knowledge Updating,0.081967,61,0,0.000000,supervised_character
GLM-4-9B-1M,10,1,MA,Memory Arbitration,0.043860,57,0,0.000000,supervised_character
GLM-4-9B-1M,10,2,IE,Information Extraction,0.250000,236,0,0.000000,supervised_character
GLM-4-9B-1M,10,2,MSR,Multi-session Reasoning,0.064935,231,3,0.012987,supervised_character
GLM-4-9B-1M,10,2,ES,Event Summarization,0.004926,203,2,0.009852,supervised_character
GLM-4-9B-1M,10,2,TR,Temporal Reasoning,0.022727,176,0,0.000000,supervised_character
GLM-4-9B-1M,10,2,KU,Knowledge Updating,0.055556,54,0,0.000000,supervised_character
GLM-4-9B-1M,10,2,MA,Memory Arbitration,0.097222,36,0,0.000000,supervised_character
GLM-4-9B-1M,10,3,IE,Information Extraction,0.221739,230,0,0.000000,supervised_character
GLM-4-9B-1M,10,3,MSR,Multi-session Reasoning,0.074786,234,1,0.004274,supervised_character
GLM-4-9B-1M,10,3,ES,Event Summarization,0.021739,207,4,0.019324,supervised_character
GLM-4-9B-1M,10,3,TR,Temporal Reasoning,0.080745,161,0,0.000000,supervised_character
GLM-4-9B-1M,10,3,KU,Knowledge Updating,0.200000,65,0,0.000000,supervised_character
GLM-4-9B-1M,10,3,MA,Memory Arbitration,0.046296,54,0,0.000000,supervised_character
GLM-4-9B-1M,10,4,IE,Information Extraction,0.212121,231,0,0.000000,supervised_character
GLM-4-9B-1M,10,4,MSR,Multi-session Reasoning,0.060870,230,3,0.013043,supervised_character
GLM-4-9B-1M,10,4,ES,Event Summarization,0.007500,200,2,0.010000,supervised_character
GLM-4-9B-1M,10,4,TR,Temporal Reasoning,0.042424,165,0,0.000000,supervised_character
GLM-4-9B-1M,10,4,KU,Knowledge Updating,0.169014,71,0,0.000000,supervised_character
GLM-4-9B-1M,10,4,MA,Memory Arbitration,0.132812,64,0,0.000000,supervised_character
GLM-4-9B-1M,10,5,IE,Information Extraction,0.217021,235,0,0.000000,supervised_character
GLM-4-9B-1M,10,5,MSR,Multi-session Reasoning,0.075107,233,0,0.000000,supervised_character
GLM-4-9B-1M,10,5,ES,Event Summarization,0.005128,195,2,0.010256,supervised_character
GLM-4-9B-1M,10,5,TR,Temporal Reasoning,0.032258,155,0,0.000000,supervised_character
GLM-4-9B-1M,10,5,KU,Knowledge Updating,0.171429,70,0,0.000000,supervised_character
GLM-4-9B-1M,10,5,MA,Memory Arbitration,0.073770,61,0,0.000000,supervised_character
GLM-4-9B-1M,10,6,IE,Information Extraction,0.233480,227,0,0.000000,supervised_character
GLM-4-9B-1M,10,6,MSR,Multi-session Reasoning,0.078390,236,2,0.008475,supervised_character
GLM-4-9B-1M,10,6,ES,Event Summarization,0.014423,208,0,0.000000,supervised_character
GLM-4-9B-1M,10,6,TR,Temporal Reasoning,0.041096,146,0,0.000000,supervised_character
GLM-4-9B-1M,10,6,KU,Knowledge Updating,0.114286,70,0,0.000000,supervised_character
GLM-4-9B-1M,10,6,MA,Memory Arbitration,0.063636,55,0,0.000000,supervised_character
GLM-4-9B-1M,10,7,IE,Information Extraction,0.241379,232,0,0.000000,supervised_character
GLM-4-9B-1M,10,7,MSR,Multi-session Reasoning,0.094828,232,1,0.004310,supervised_character
GLM-4-9B-1M,10,7,ES,Event Summarization,0.000000,202,2,0.009901,supervised_character
GLM-4-9B-1M,10,7,TR,Temporal Reasoning,0.024691,162,0,0.000000,supervised_character
GLM-4-9B-1M,10,7,KU,Knowledge Updating,0.219178,73,0,0.000000,supervised_character
GLM-4-9B-1M,10,7,MA,Memory Arbitration,0.070312,64,0,0.000000,supervised_character
GLM-4-9B-1M,10,8,IE,Information Extraction,0.308696,230,0,0.000000,supervised_character
GLM-4-9B-1M,10,8,MSR,Multi-session Reasoning,0.113924,237,3,0.012658,supervised_character
GLM-4-9B-1M,10,8,ES,Event Summarization,0.016990,206,2,0.009709,supervised_character
GLM-4-9B-1M,10,8,TR,Temporal Reasoning,0.066225,151,0,0.000000,supervised_character
GLM-4-9B-1M,10,8,KU,Knowledge Updating,0.174603,63,0,0.000000,supervised_character
GLM-4-9B-1M,10,8,MA,Memory Arbitration,0.125000,48,0,0.000000,supervised_character
GLM-4-9B-1M,10,9,IE,Information Extraction,0.323276,232,0,0.000000,supervised_character
GLM-4-9B-1M,10,9,MSR,Multi-session Reasoning,0.112288,236,1,0.004237,supervised_character
GLM-4-9B-1M,10,9,ES,Event Summarization,0.000000,207,1,0.004831,supervised_character
GLM-4-9B-1M,10,9,TR,Temporal Reasoning,0.076433,157,0,0.000000,supervised_character
GLM-4-9B-1M,10,9,KU,Knowledge Updating,0.237288,59,0,0.000000,supervised_character
GLM-4-9B-1M,10,9,MA,Memory Arbitration,0.102273,44,0,0.000000,supervised_character
GLM-4-9B-1M,10,10,IE,Information Extraction,0.599138,232,0,0.000000,supervised_character
GLM-4-9B-1M,10,10,MSR,Multi-session Reasoning,0.146552,232,0,0.000000,supervised_character
GLM-4-9B-1M,10,10,ES,Event Summarization,0.020202,198,3,0.015152,supervised_character
GLM-4-9B-1M,10,10,TR,Temporal Reasoning,0.145833,144,0,0.000000,supervised_character
GLM-4-9B-1M,10,10,KU,Knowledge Updating,0.197531,81,0,0.000000,supervised_character
GLM-4-9B-1M,10,10,MA,Memory Arbitration,0.133333,60,1,0.016667,supervised_character
Qwen2.5-7B-1M,1,1,IE,Information Extraction,0.298246,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,1,1,MSR,Multi-session Reasoning,0.062500,56,5,0.089286,held_out_character
Qwen2.5-7B-1M,1,1,ES,Event Summarization,0.000000,48,3,0.062500,held_out_character
Qwen2.5-7B-1M,1,1,TR,Temporal Reasoning,0.024390,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,1,1,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,1,1,MA,Memory Arbitration,0.133333,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,1,IE,Information Extraction,0.263158,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,1,MSR,Multi-session Reasoning,0.080357,56,4,0.071429,held_out_character
Qwen2.5-7B-1M,2,1,ES,Event Summarization,0.010417,48,2,0.041667,held_out_character
Qwen2.5-7B-1M,2,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,1,MA,Memory Arbitration,0.133333,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,2,IE,Information Extraction,0.393443,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,2,MSR,Multi-session Reasoning,0.094828,58,4,0.068966,held_out_character
Qwen2.5-7B-1M,2,2,ES,Event Summarization,0.009615,52,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,2,TR,Temporal Reasoning,0.022727,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,2,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,1,IE,Information Extraction,0.175439,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,1,MSR,Multi-session Reasoning,0.098214,56,5,0.089286,held_out_character
Qwen2.5-7B-1M,3,1,ES,Event Summarization,0.020833,48,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,1,KU,Knowledge Updating,0.052632,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,1,MA,Memory Arbitration,0.133333,15,1,0.066667,held_out_character
Qwen2.5-7B-1M,3,2,IE,Information Extraction,0.278689,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,2,MSR,Multi-session Reasoning,0.060345,58,5,0.086207,held_out_character
Qwen2.5-7B-1M,3,2,ES,Event Summarization,0.000000,52,2,0.038462,held_out_character
Qwen2.5-7B-1M,3,2,TR,Temporal Reasoning,0.022727,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,2,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,3,IE,Information Extraction,0.280702,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,3,MSR,Multi-session Reasoning,0.131579,57,6,0.105263,held_out_character
Qwen2.5-7B-1M,3,3,ES,Event Summarization,0.000000,50,1,0.020000,held_out_character
Qwen2.5-7B-1M,3,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,3,KU,Knowledge Updating,0.214286,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,3,3,MA,Memory Arbitration,0.000000,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,1,IE,Information Extraction,0.245614,57,1,0.017544,held_out_character
Qwen2.5-7B-1M,4,1,MSR,Multi-session Reasoning,0.062500,56,4,0.071429,held_out_character
Qwen2.5-7B-1M,4,1,ES,Event Summarization,0.010417,48,2,0.041667,held_out_character
Qwen2.5-7B-1M,4,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,1,KU,Knowledge Updating,0.105263,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,1,MA,Memory Arbitration,0.166667,15,2,0.133333,held_out_character
Qwen2.5-7B-1M,4,2,IE,Information Extraction,0.278689,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,2,MSR,Multi-session Reasoning,0.086207,58,2,0.034483,held_out_character
Qwen2.5-7B-1M,4,2,ES,Event Summarization,0.009615,52,2,0.038462,held_out_character
Qwen2.5-7B-1M,4,2,TR,Temporal Reasoning,0.000000,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,3,IE,Information Extraction,0.192982,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,3,MSR,Multi-session Reasoning,0.096491,57,3,0.052632,held_out_character
Qwen2.5-7B-1M,4,3,ES,Event Summarization,0.000000,50,1,0.020000,held_out_character
Qwen2.5-7B-1M,4,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,3,MA,Memory Arbitration,0.000000,13,1,0.076923,held_out_character
Qwen2.5-7B-1M,4,4,IE,Information Extraction,0.383333,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,4,MSR,Multi-session Reasoning,0.101695,59,1,0.016949,held_out_character
Qwen2.5-7B-1M,4,4,ES,Event Summarization,0.000000,54,5,0.092593,held_out_character
Qwen2.5-7B-1M,4,4,TR,Temporal Reasoning,0.054054,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,4,KU,Knowledge Updating,0.200000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,4,4,MA,Memory Arbitration,0.250000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,1,IE,Information Extraction,0.280702,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,1,MSR,Multi-session Reasoning,0.089286,56,2,0.035714,held_out_character
Qwen2.5-7B-1M,5,1,ES,Event Summarization,0.000000,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,5,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,1,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,1,MA,Memory Arbitration,0.166667,15,4,0.266667,held_out_character
Qwen2.5-7B-1M,5,2,IE,Information Extraction,0.229508,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,2,MSR,Multi-session Reasoning,0.051724,58,5,0.086207,held_out_character
Qwen2.5-7B-1M,5,2,ES,Event Summarization,0.009615,52,3,0.057692,held_out_character
Qwen2.5-7B-1M,5,2,TR,Temporal Reasoning,0.022727,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,2,KU,Knowledge Updating,0.230769,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,2,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,3,IE,Information Extraction,0.175439,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,3,MSR,Multi-session Reasoning,0.114035,57,7,0.122807,held_out_character
Qwen2.5-7B-1M,5,3,ES,Event Summarization,0.000000,50,2,0.040000,held_out_character
Qwen2.5-7B-1M,5,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,3,KU,Knowledge Updating,0.285714,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,3,MA,Memory Arbitration,0.038462,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,4,IE,Information Extraction,0.166667,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,4,MSR,Multi-session Reasoning,0.084746,59,3,0.050847,held_out_character
Qwen2.5-7B-1M,5,4,ES,Event Summarization,0.009259,54,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,5,IE,Information Extraction,0.275862,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,5,MSR,Multi-session Reasoning,0.084746,59,7,0.118644,held_out_character
Qwen2.5-7B-1M,5,5,ES,Event Summarization,0.010000,50,2,0.040000,held_out_character
Qwen2.5-7B-1M,5,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,5,KU,Knowledge Updating,0.428571,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,5,5,MA,Memory Arbitration,0.166667,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,1,IE,Information Extraction,0.157895,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,1,MSR,Multi-session Reasoning,0.116071,56,1,0.017857,held_out_character
Qwen2.5-7B-1M,6,1,ES,Event Summarization,0.020833,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,6,1,TR,Temporal Reasoning,0.024390,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,1,KU,Knowledge Updating,0.210526,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,1,MA,Memory Arbitration,0.100000,15,2,0.133333,held_out_character
Qwen2.5-7B-1M,6,2,IE,Information Extraction,0.196721,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,2,MSR,Multi-session Reasoning,0.086207,58,4,0.068966,held_out_character
Qwen2.5-7B-1M,6,2,ES,Event Summarization,0.000000,52,2,0.038462,held_out_character
Qwen2.5-7B-1M,6,2,TR,Temporal Reasoning,0.045455,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,2,KU,Knowledge Updating,0.384615,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,2,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,3,IE,Information Extraction,0.122807,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,3,MSR,Multi-session Reasoning,0.070175,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,3,ES,Event Summarization,0.000000,50,7,0.140000,held_out_character
Qwen2.5-7B-1M,6,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,3,MA,Memory Arbitration,0.038462,13,1,0.076923,held_out_character
Qwen2.5-7B-1M,6,4,IE,Information Extraction,0.166667,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,4,MSR,Multi-session Reasoning,0.101695,59,1,0.016949,held_out_character
Qwen2.5-7B-1M,6,4,ES,Event Summarization,0.018519,54,4,0.074074,held_out_character
Qwen2.5-7B-1M,6,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,4,KU,Knowledge Updating,0.000000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,5,IE,Information Extraction,0.172414,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,5,MSR,Multi-session Reasoning,0.076271,59,2,0.033898,held_out_character
Qwen2.5-7B-1M,6,5,ES,Event Summarization,0.000000,50,1,0.020000,held_out_character
Qwen2.5-7B-1M,6,5,TR,Temporal Reasoning,0.025641,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,5,MA,Memory Arbitration,0.055556,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,6,IE,Information Extraction,0.271186,59,1,0.016949,held_out_character
Qwen2.5-7B-1M,6,6,MSR,Multi-session Reasoning,0.140351,57,3,0.052632,held_out_character
Qwen2.5-7B-1M,6,6,ES,Event Summarization,0.049020,51,2,0.039216,held_out_character
Qwen2.5-7B-1M,6,6,TR,Temporal Reasoning,0.000000,34,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,6,KU,Knowledge Updating,0.210526,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,6,6,MA,Memory Arbitration,0.000000,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,1,IE,Information Extraction,0.263158,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,1,MSR,Multi-session Reasoning,0.053571,56,3,0.053571,held_out_character
Qwen2.5-7B-1M,7,1,ES,Event Summarization,0.020833,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,7,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,1,KU,Knowledge Updating,0.210526,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,1,MA,Memory Arbitration,0.000000,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,2,IE,Information Extraction,0.262295,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,2,MSR,Multi-session Reasoning,0.060345,58,3,0.051724,held_out_character
Qwen2.5-7B-1M,7,2,ES,Event Summarization,0.009615,52,1,0.019231,held_out_character
Qwen2.5-7B-1M,7,2,TR,Temporal Reasoning,0.045455,44,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,2,KU,Knowledge Updating,0.307692,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,2,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,3,IE,Information Extraction,0.175439,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,3,MSR,Multi-session Reasoning,0.043860,57,5,0.087719,held_out_character
Qwen2.5-7B-1M,7,3,ES,Event Summarization,0.020000,50,2,0.040000,held_out_character
Qwen2.5-7B-1M,7,3,TR,Temporal Reasoning,0.000000,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,3,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,3,MA,Memory Arbitration,0.000000,13,2,0.153846,held_out_character
Qwen2.5-7B-1M,7,4,IE,Information Extraction,0.233333,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,4,MSR,Multi-session Reasoning,0.042373,59,6,0.101695,held_out_character
Qwen2.5-7B-1M,7,4,ES,Event Summarization,0.000000,54,2,0.037037,held_out_character
Qwen2.5-7B-1M,7,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,4,KU,Knowledge Updating,0.100000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,4,MA,Memory Arbitration,0.000000,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,5,IE,Information Extraction,0.241379,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,5,MSR,Multi-session Reasoning,0.135593,59,3,0.050847,held_out_character
Qwen2.5-7B-1M,7,5,ES,Event Summarization,0.010000,50,3,0.060000,held_out_character
Qwen2.5-7B-1M,7,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,5,KU,Knowledge Updating,0.142857,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,5,MA,Memory Arbitration,0.111111,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,6,IE,Information Extraction,0.288136,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,6,MSR,Multi-session Reasoning,0.105263,57,3,0.052632,held_out_character
Qwen2.5-7B-1M,7,6,ES,Event Summarization,0.019608,51,3,0.058824,held_out_character
Qwen2.5-7B-1M,7,6,TR,Temporal Reasoning,0.000000,34,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,6,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,6,MA,Memory Arbitration,0.066667,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,7,IE,Information Extraction,0.418182,55,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,7,MSR,Multi-session Reasoning,0.129310,58,2,0.034483,held_out_character
Qwen2.5-7B-1M,7,7,ES,Event Summarization,0.020833,48,1,0.020833,held_out_character
Qwen2.5-7B-1M,7,7,TR,Temporal Reasoning,0.000000,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,7,KU,Knowledge Updating,0.142857,21,0,0.000000,held_out_character
Qwen2.5-7B-1M,7,7,MA,Memory Arbitration,0.166667,24,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,IE,Information Extraction,0.245614,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,MSR,Multi-session Reasoning,0.098214,56,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,ES,Event Summarization,0.031250,48,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,TR,Temporal Reasoning,0.000000,41,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,KU,Knowledge Updating,0.157895,19,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,1,MA,Memory Arbitration,0.066667,15,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,2,IE,Information Extraction,0.327869,61,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,2,MSR,Multi-session Reasoning,0.043103,58,4,0.068966,held_out_character
Qwen2.5-7B-1M,8,2,ES,Event Summarization,0.000000,52,1,0.019231,held_out_character
Qwen2.5-7B-1M,8,2,TR,Temporal Reasoning,0.022727,44,1,0.022727,held_out_character
Qwen2.5-7B-1M,8,2,KU,Knowledge Updating,0.153846,13,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,2,MA,Memory Arbitration,0.083333,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,IE,Information Extraction,0.157895,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,MSR,Multi-session Reasoning,0.026316,57,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,TR,Temporal Reasoning,0.027778,36,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,KU,Knowledge Updating,0.357143,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,3,MA,Memory Arbitration,0.038462,13,1,0.076923,held_out_character
Qwen2.5-7B-1M,8,4,IE,Information Extraction,0.200000,60,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,4,MSR,Multi-session Reasoning,0.059322,59,2,0.033898,held_out_character
Qwen2.5-7B-1M,8,4,ES,Event Summarization,0.018519,54,3,0.055556,held_out_character
Qwen2.5-7B-1M,8,4,TR,Temporal Reasoning,0.027027,37,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,4,KU,Knowledge Updating,0.200000,10,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,4,MA,Memory Arbitration,0.166667,6,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,5,IE,Information Extraction,0.224138,58,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,5,MSR,Multi-session Reasoning,0.101695,59,4,0.067797,held_out_character
Qwen2.5-7B-1M,8,5,ES,Event Summarization,0.000000,50,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,5,TR,Temporal Reasoning,0.000000,39,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,5,KU,Knowledge Updating,0.000000,14,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,5,MA,Memory Arbitration,0.000000,9,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,6,IE,Information Extraction,0.254237,59,0,0.000000,held_out_character
Qwen2.5-7B-1M,8,6,MSR,Multi-session Reasoning,0.070175,57,2,0.035088,held_out_character
Qwen2.5-7B-1M,8,6,ES,Event Summarization,0.019608,51,2,0.039216,held_out_character
